ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,cci,cci_shift,cci_sum,max_falling_rating,SLOP,ANGLE,stoch,ema,ema_upper,ema_lower,envelope,envelope_shift,cci_status,envelope_days
603977.SH,20220523,8.6,8.94,8.5,8.85,8.6,0.25,2.907,99586.7,87324.211,194.21364985163257,139.24731182795773,387.3252166064195,0.2583497053045187,0.027166666666665958,1.5561525908068,0.494296577946768,8.548274390432935,9.403101829476228,7.6934469513896415,0,0.0,wait,15
603568.SH,20220523,28.16,28.95,27.84,28.85,28.34,0.5100000000000016,1.7996,28669.67,81871.309,109.50788342092689,99.20201595968068,959.1934069064698,0.21455805892547664,0.1587222222222206,9.018878877861713,1.0,27.041183914362918,29.74530230579921,24.337065522926626,0,0.0,wait,15
603260.SH,20220523,95.92,97.97,93.05,97.21,96.9,0.30999999999998806,0.3199,143402.13,1364101.216,152.60642101697468,241.80628531773556,964.385395296754,0.25105868118572294,1.8152222222222243,61.14977453638313,0.9208835341365457,87.7139588413377,96.48535472547147,78.94256295720393,1,1.0,wait,1
603258.SH,20220523,20.06,20.27,19.8,20.13,19.9,0.23000000000000043,1.1558,14545.04,29210.759,135.714285714285,19.69498910675296,-688.6034571712713,0.3157142857142857,0.04111111111111246,2.3541674770929992,0.10972850678733019,20.618020040603778,22.679822044664157,18.5562180365434,0,0.0,wait,7
601919.SH,20220523,15.02,15.22,14.82,15.14,14.57,0.5700000000000003,3.9121,1851578.92,2785359.713,221.64614387556833,42.792384406164835,-158.83761680470593,0.15724052206339337,0.052444444444443905,3.0020950008991925,0.6245059288537551,14.524413030901849,15.976854333992033,13.071971727811665,0,0.0,wait,15
601918.SH,20220523,5.05,5.35,5.02,5.19,5.04,0.15000000000000036,2.9762,788586.97,411464.118,163.32835077229723,131.93650793650815,436.11163825504514,0.31832797427652726,0.06888888888888856,3.94081650821677,0.47979797979798,4.889940041886312,5.378934046074944,4.400946037697681,0,0.0,wait,14
601717.SH,20220523,12.45,12.45,12.13,12.22,12.33,-0.10999999999999943,-0.8921,106407.46,129889.88,82.13265629958761,52.2652659225209,383.81729594853147,0.2158590308370044,-0.0022222222222218853,-0.12732374488736165,0.5238095238095242,12.124903821440803,13.337394203584884,10.912413439296722,0,0.0,wait,15
601512.SH,20220523,9.14,9.14,8.99,9.04,9.1,-0.0600000000000005,-0.6593,33631.02,30410.5,4.721030042917833,33.214285714285886,873.5694307313365,0.2509191176470588,-0.007333333333332559,-0.4201615180863175,0.3260073260073255,8.985558196981836,9.88411401668002,8.087002377283653,0,0.0,wait,26
601377.SH,20220523,6.25,6.33,6.2,6.31,6.25,0.05999999999999961,0.96,572813.28,359169.18,178.39195979899188,84.50704225352244,-453.4842160384697,0.2133676092544987,0.003777777777777289,0.216449692914033,0.1144578313253009,6.405723502745874,7.046295853020462,5.765151152471287,0,0.0,wait,10
601101.SH,20220523,8.61,8.91,8.55,8.68,8.59,0.08999999999999986,1.0477,350096.18,305860.805,177.9962192816633,154.72061657032705,389.4515883327539,0.3271441202475685,0.09533333333333421,5.445739673931023,0.289189189189189,8.441271468106224,9.285398614916847,7.597144321295602,0,0.0,wait,6
600989.SH,20220523,14.7,15.12,14.62,14.81,14.7,0.11000000000000121,0.7483,260968.44,388286.688,127.6484135864966,102.57938063504568,794.3244269614372,0.24425128858626388,0.09659555555555623,5.51739974083733,0.7500129782484558,14.316443270731124,15.748087597804236,12.884798943658012,0,0.0,wait,15
600596.SH,20220523,18.53,19.19,18.42,19.11,18.54,0.5700000000000003,3.0744,529949.06,1000242.372,168.6971235194585,151.97034189207733,458.34946448337325,0.1819430929690136,0.1776666666666676,10.074426710763216,0.6396301969953503,18.116725397539362,19.928397937293298,16.305052857785427,0,0.0,wait,15
600426.SH,20220523,30.59,30.88,30.41,30.73,30.66,0.07000000000000028,0.2283,146019.37,447715.858,46.153846153846615,23.173803526448744,150.18070230703862,0.18748171980111134,0.11577777777778195,6.6041742354466075,0.4602184087363496,30.68515180729581,33.753666988025394,27.61663662656623,0,0.0,wait,15
600176.SH,20220523,16.63,16.64,16.35,16.5,16.6,-0.10000000000000142,-0.6024,323033.38,531164.946,153.65728900255542,172.46283128635983,781.3016420056854,0.1385542168674699,0.047888888888889966,2.7417365825616495,0.9565217391304341,15.933845609649856,17.527230170614843,14.34046104868487,0,0.0,wait,54
600030.SH,20220523,19.66,19.8,19.5,19.7,19.75,-0.05000000000000071,-0.2532,577126.88,1133136.155,134.96774193548512,165.783356578336,345.05691517378347,0.13210227272727285,0.06727777777777932,3.8489325740328675,0.49103942652329735,19.50211612029538,21.452327732324918,17.551904508265842,0,0.0,wait,54
601636.SH,20220523,12.0,12.17,11.73,12.05,12.02,0.030000000000001137,0.2496,474011.97,564721.637,218.87739103167237,305.8651026392959,625.1824475362465,0.23914643119941134,0.12094444444444351,6.896111957567934,0.5261538461538464,11.25476731304422,12.380244044348641,10.129290581739797,0,0.0,wait,15
002818.SZ,20220523,11.89,11.95,11.77,11.83,11.89,-0.0600000000000005,-0.5046,26371.0,31263.18,45.22796212357188,56.006609012897535,703.0103653087749,0.11577112982863777,-0.0034088888888896287,-0.19531418961372013,0.8419468138484699,11.615501656235265,12.777051821858791,10.45395149061174,0,0.0,wait,54
002677.SZ,20220523,13.77,13.88,13.62,13.79,13.69,0.09999999999999964,0.7305,28287.9,38848.091,139.72400197141502,34.27168118461469,358.87050472397976,0.08979187029264657,-0.0015877777777792222,-0.0909728890227499,0.9004322074595796,13.49725931885602,14.846985250741623,12.147533386970418,0,0.0,wait,54
002315.SZ,20220523,15.45,15.5,14.86,15.06,15.64,-0.5800000000000001,-3.7084,134136.95,202762.728,-79.37131630648325,45.444205737394,745.2049429877858,0.2946537059538275,0.028055555555556565,1.6070433714753054,0.711340206185567,14.89441501858868,16.383856520447548,13.404973516729811,0,0.0,wait,2
603882.SH,20220523,83.83,84.49,82.2,83.5,82.72,0.7800000000000011,0.9429,32816.9,273186.37,-28.897214530054136,-72.60339090476937,58.09778091952113,0.252886447707656,-0.4121111111111195,-22.397103230999317,0.7468971631205675,81.0931206524066,89.20243271764726,72.98380858716594,0,0.0,wait,10
002466.SZ,20220523,92.99,100.03,92.7,99.04,91.3,7.740000000000009,8.4775,855879.5,8207423.948,182.14533672760942,167.77822825866605,1113.1450317561296,0.40014135702746373,1.963277777777768,63.0078777470264,1.0,82.0649690008151,90.2714659008966,73.8584721007336,1,1.0,wait,4
600010.SH,20220523,1.92,2.09,1.9,2.09,1.9,0.18999999999999995,10.0,13323138.4,2738238.268,314.0495867768597,119.33174224343735,150.3504283825346,0.2284482758620689,0.010277777777777483,0.5888525559924007,0.5660377358490565,1.9319114707224576,2.1251026177947034,1.7387203236502118,0,0.0,wait,10
600170.SH,20220523,3.1,3.11,3.06,3.07,3.1,-0.03000000000000025,-0.9677,439255.73,135035.17,-42.7823485415108,-39.766081871345115,33.071973261273634,0.13662790697674412,-0.021333333333333298,-1.222124584615312,0.21276595744680787,3.136139739370301,3.4497537133073313,2.8225257654332707,0,0.0,wait,54
600282.SH,20220523,3.21,3.28,3.19,3.26,3.19,0.06999999999999984,2.1944,536815.67,174211.048,48.86591888781098,-58.98630726217003,-468.7655601167469,0.1414249910490512,-0.0042777777777776764,-0.24509711732682432,0.277702044790652,3.2485897005854634,3.5734486706440096,2.923730730526917,0,0.0,wait,54
000629.SZ,20220523,3.36,3.51,3.32,3.49,3.31,0.18000000000000016,5.4381,926546.58,319566.339,274.6177370030585,177.91932059447896,663.6504234440399,0.26804123711340205,0.024222222222222086,1.387559778342034,0.6250000000000003,3.2769156275106206,3.6046071902616825,2.9492240647595587,0,0.0,wait,13
000630.SZ,20220523,3.29,3.33,3.23,3.29,3.25,0.040000000000000036,1.2308,2648586.95,869741.651,165.80390761659146,44.31137724550907,-622.7419658427638,0.2660582992505733,0.013754444444444087,0.7880219248124091,0.1648302825661989,3.297739722491723,3.627513694740895,2.9679657502425507,0,0.0,wait,15
600219.SH,20220523,3.54,3.57,3.48,3.55,3.51,0.040000000000000036,1.1396,1448327.97,512392.582,159.18367346938768,187.83930510314835,591.5246571816365,0.2469135802469136,0.038277777777777494,2.192084928080286,0.5,3.388309435246549,3.727140378771204,3.049478491721894,0,0.0,wait,9
002392.SZ,20220523,3.53,3.6,3.52,3.59,3.51,0.08000000000000007,2.2792,173578.0,61896.146,198.00664451827248,170.37037037037106,373.13654636330335,0.23732718894009214,0.01561111111111165,0.894378129556603,0.27184466019417464,3.5778748800928772,3.935662368102165,3.2200873920835895,0,0.0,wait,10
601618.SH,20220523,3.54,3.56,3.5,3.55,3.54,0.009999999999999787,0.2825,709919.35,251150.556,120.85889570552166,71.42857142857096,84.81737882257671,0.17811704834605602,-0.0018333333333337713,-0.10504214475467487,0.4571428571428568,3.512228749441172,3.863451624385289,3.161005874497055,0,0.0,wait,15
000725.SZ,20220523,3.9,3.92,3.87,3.91,3.94,-0.029999999999999805,-0.7614,2853943.7,1112076.703,100.72780203784599,147.05882352941185,458.7430707923685,0.14651162790697672,0.010722222222222156,0.6143145392845166,0.3809523809523814,3.8731955182040343,4.260515070024438,3.485875966383631,0,0.0,wait,15
000656.SZ,20220523,3.55,3.61,3.41,3.43,3.7,-0.27,-7.2973,4235869.26,1472611.268,-220.19464720194713,-136.9145103177202,-797.3102113492741,0.35160680529300564,-0.058555555555555354,-3.3511595964891767,0.0,4.090324945500995,4.499357440051094,3.6812924509508953,-1,-1.0,wait,1
000552.SZ,20220523,4.25,4.35,4.22,4.24,4.27,-0.02999999999999936,-0.7026,828835.34,354837.251,171.5560513106527,206.374501992032,803.7617737017392,0.25995316159250575,0.027222222222222727,1.5593333373855371,0.9729729729729736,4.0045552509173925,4.4050107760091315,3.604099725825653,0,0.0,wait,15
601003.SH,20220523,4.23,4.34,4.19,4.34,4.2,0.13999999999999968,3.3333,183281.84,78592.515,258.1717451523562,24.968152866242644,-584.0524292466636,0.30756302521008405,0.008277777777776987,0.4742708980106979,0.12021857923497253,4.466469750882896,4.913116725971186,4.019822775794607,0,0.0,wait,5
601016.SH,20220523,4.55,4.57,4.44,4.5,4.54,-0.040000000000000036,-0.8811,653307.0,292768.528,125.12820512820541,153.7337662337662,965.1095806771506,0.17864923747276684,0.025277777777778367,1.4480016267089852,0.8902439024390245,4.3068023059568965,4.737482536552586,3.8761220753612067,0,0.0,wait,15
000035.SZ,20220523,4.45,4.46,4.36,4.44,4.45,-0.009999999999999787,-0.2247,87284.0,38437.004,81.58961881589707,115.16183986371402,704.6278932650175,0.2198443579766537,0.02705555555555579,1.5497910688868521,0.380530973451328,4.393826007308416,4.833208608039257,3.954443406577574,0,0.0,wait,10
002084.SZ,20220523,3.91,3.94,3.86,3.91,3.9,0.010000000000000231,0.2564,62933.72,24550.506,23.235999954070362,24.085196144493764,601.3151796393829,0.2975544319471675,-0.012503333333332917,-0.7163509015572491,0.35115827437924807,3.9284509248996993,4.3212960173896695,3.5356058324097295,0,0.0,wait,5
000959.SZ,20220523,4.43,4.59,4.41,4.54,4.42,0.1200000000000001,2.7149,460648.32,208635.736,218.867924528302,28.161312371838683,-626.9051520941797,0.28040540540540543,0.01516666666666761,0.8689193681710398,0.16867469879518085,4.618171787992251,5.079988966791476,4.156354609193026,0,0.0,wait,6
002641.SZ,20220523,4.56,4.69,4.53,4.68,4.54,0.13999999999999968,3.0837,107955.01,50087.977,115.1670951156823,66.10878661087762,582.1541927537509,0.2485768500948766,0.0037777777777781314,0.21644969291408125,0.549618320610687,4.519048117239483,4.970952928963431,4.067143305515534,0,0.0,wait,13
603993.SH,20220523,4.67,4.8,4.65,4.75,4.69,0.05999999999999961,1.2793,1417511.37,669437.97,217.739628040057,112.84271284271261,-242.9992906061638,0.22644927536231885,0.02305555555555522,1.3207520417715355,0.38400000000000034,4.663542965022017,5.129897261524218,4.197188668519815,0,0.0,wait,13
002602.SZ,20220523,4.69,4.75,4.64,4.7,4.63,0.07000000000000028,1.5119,604122.64,283490.476,192.69406392693952,95.75757575757659,-222.42970978434568,0.3261868300153139,0.004833333333332727,0.27692744454902957,0.14084507042253513,4.79489924492718,5.274389169419898,4.315409320434462,0,0.0,wait,9
601600.SH,20220523,5.18,5.37,5.05,5.24,5.07,0.16999999999999993,3.3531,3985791.83,2070878.689,262.3376623376622,291.0131654264465,65.62626809151408,0.24915254237288145,0.0625,3.576334374997351,0.5510204081632654,4.8579576989320055,5.343753468825206,4.372161929038805,0,0.0,wait,8
002272.SZ,20220523,4.73,4.86,4.73,4.86,4.72,0.14000000000000057,2.9661,49894.0,23993.343,185.32983305812178,165.28197782375707,734.0078317254272,0.23387261929141917,0.039938888888888906,2.2871142186678597,0.5929788250278621,4.6186512362985574,5.0805163599284136,4.156786112668701,0,0.0,wait,13
600496.SH,20220523,4.48,4.48,4.43,4.44,4.48,-0.040000000000000036,-0.8929,211225.11,94040.386,-12.77173913043511,24.6256239600663,692.2502266882549,0.21887550200803216,-0.012444444444444074,-0.7129773416835233,0.5045871559633028,4.443648468523507,4.888013315375858,3.999283621671156,0,0.0,wait,15
002085.SZ,20220523,4.91,4.94,4.85,4.89,4.91,-0.020000000000000462,-0.4073,126418.5,61861.205,114.21965317919074,112.75820170109338,937.4629707404281,0.3156822810590632,0.0331666666666664,1.8996136821180982,0.9870967741935481,4.4911844011542,4.94030284126962,4.04206596103878,0,1.0,wait,0
600577.SH,20220523,5.11,5.17,4.94,5.02,5.02,0.0,0.0,678423.76,341895.622,91.93083573487029,85.23901243214863,866.0553474401074,0.21442495126705646,0.03488888888888874,1.99817559876196,0.8999999999999997,4.722549076400409,5.19480398404045,4.250294168760369,0,0.0,wait,13
002390.SZ,20220523,4.76,4.94,4.75,4.93,4.72,0.20999999999999996,4.4492,298096.11,144818.059,37.94400334308405,-46.2311557788958,142.8251275982879,0.3208722741433021,-0.03372222222222229,-1.9314091057596843,0.27669902912621336,4.880093447237442,5.368102791961187,4.392084102513698,0,0.0,wait,13
600210.SH,20220523,5.71,5.71,5.71,5.71,5.19,0.5199999999999996,10.0193,140924.97,80468.158,291.0543130990421,176.00000000000026,805.4947069439828,0.27993254637436765,0.06972222222222196,3.9883347459947696,0.8674698795180724,5.058216989632549,5.564038688595804,4.552395290669294,1,0.0,wait,0
600986.SH,20220523,5.22,5.35,5.08,5.12,4.95,0.16999999999999993,3.4343,702468.46,364043.52,306.3414634146349,36.685082872928426,138.72161923211868,0.36298421807747483,0.01433333333333293,0.8211832735875735,0.2687747035573122,5.069904831048666,5.576895314153532,4.562914347943799,0,0.0,wait,13
002314.SZ,20220523,4.8,4.82,4.56,4.67,4.85,-0.17999999999999972,-3.7113,967230.31,452830.73,0.5912162162160388,72.9927007299268,849.6443508615317,0.3981191222570533,0.011166666666666616,0.6397762799309997,0.3267716535433071,4.657756319294558,5.123531951224014,4.191980687365102,0,0.0,wait,16
002839.SZ,20220523,4.92,4.99,4.89,4.93,4.91,0.019999999999999574,0.4073,371272.62,183296.351,3.63636363636292,-58.08297567954222,-777.3300154056665,0.13866590892945943,0.0003333333333330302,0.019098592463654817,0.1024590163934427,5.012641858207945,5.513906044028739,4.511377672387151,0,0.0,wait,29
002627.SZ,20220523,5.04,5.57,5.02,5.57,5.06,0.5100000000000007,10.0791,347118.5,186385.502,282.12728857890147,127.75229357798115,524.9812212412735,0.3631361760660247,0.038166666666666904,2.1857280174172184,0.35606060606060624,5.154961576770307,5.6704577344473375,4.639465419093277,0,0.0,wait,8
000425.SZ,20220523,5.18,5.21,5.13,5.15,5.19,-0.040000000000000036,-0.7707,320964.35,165475.728,98.42931937172774,140.11695906432843,685.2906174106809,0.1474820143884891,0.025388888888888957,1.4543637413622983,0.5000000000000006,5.081047116304857,5.589151827935343,4.572942404674372,0,0.0,wait,54
600901.SH,20220523,5.24,5.25,5.21,5.24,5.24,0.0,0.0,119957.25,62701.288,117.82178217821952,177.4358974358992,840.3951591420425,0.10000000000000005,0.0139999999999999,0.8020885128056318,0.8867924528301895,5.119497847753448,5.6314476325287925,4.607548062978103,0,0.0,wait,54
002697.SZ,20220523,4.98,4.98,4.93,4.95,4.97,-0.019999999999999574,-0.4024,143394.86,70932.396,-26.418994831848828,-4.901425538369283,489.91932237275165,0.1734473096158622,0.0011566666666672737,0.06627208874885894,0.2959100204498981,4.989055115360437,5.487960626896481,4.490149603824394,0,0.0,wait,25
000598.SZ,20220523,5.16,5.16,5.06,5.08,5.16,-0.08000000000000007,-1.5504,172932.06,88002.445,-38.09523809523628,125.20325203252126,699.7601277605507,0.09883720930232553,-0.0008333333333329965,-0.04774647187512731,0.8431372549019606,5.063951718871875,5.570346890759063,4.557556546984688,0,0.0,wait,54
002517.SZ,20220523,5.39,5.45,5.32,5.41,5.33,0.08000000000000007,1.5009,398260.32,214921.45,213.16129032258104,203.38101430429143,910.9139325702506,0.2680221811460259,0.03294444444444438,1.8868951838412409,1.0,4.99592296688296,5.495515263571256,4.496330670194664,0,0.0,wait,9
600398.SH,20220523,5.15,5.17,5.11,5.14,5.16,-0.020000000000000462,-0.3876,103035.0,52948.314,66.16541353383492,31.372549019608336,-1.3984439999366245,0.10313075506445665,-0.0023888888888892426,-0.13687299069096936,0.4821428571428567,5.142524182113648,5.656776600325013,4.628271763902283,0,0.0,wait,54
603323.SH,20220523,5.07,5.08,4.98,5.03,5.06,-0.02999999999999936,-0.5929,291906.66,146387.375,-110.69574247144266,-106.74603174603169,-899.5950411443056,0.1401709401709401,-0.025611111111110134,-1.4670878628973354,0.0,5.22281968342448,5.745101651766928,4.7005377150820316,0,0.0,wait,29
601658.SH,20220523,5.26,5.27,5.19,5.22,5.28,-0.0600000000000005,-1.1364,1097945.42,574003.861,-57.53768844221043,-54.58779692594334,-979.9033242005617,0.09930313588850179,-0.016333333333333217,-0.935747859054492,0.08771929824561368,5.33459350029371,5.868052850323082,4.801134150264339,0,0.0,wait,54
002822.SZ,20220523,5.5,5.77,5.41,5.48,5.44,0.040000000000000036,0.7353,400517.61,222241.065,140.24064171123024,91.13475177304957,637.9411114949582,0.3361344537815125,0.020777777777776986,1.190307702396425,0.3083333333333335,5.415213112171952,5.956734423389148,4.873691800954757,0,0.0,wait,10
600642.SH,20220523,5.53,5.55,5.46,5.49,5.53,-0.040000000000000036,-0.7233,84401.58,46369.026,39.67828418230502,71.67630057803369,165.83929748197414,0.17213114754098358,-0.005611111111111061,-0.3214896110867896,0.4190476190476195,5.525351527962622,6.077886680758884,4.972816375166359,0,0.0,wait,15
000825.SZ,20220523,5.62,5.82,5.6,5.74,5.62,0.1200000000000001,2.1352,681454.54,390696.688,169.436997319035,6.001034661148079,-728.9017347040813,0.2402234636871508,0.005555555555555556,0.31830661145136596,0.1744186046511627,5.818921328358885,6.400813461194774,5.237029195522997,0,0.0,wait,8
002563.SZ,20220523,5.63,5.68,5.59,5.67,5.65,0.019999999999999574,0.354,95781.1,54071.052,-17.919327459381936,-58.35247692199256,-605.4831189777151,0.12590722625433892,-0.01766666666666702,-1.012120148845543,0.16290726817042592,5.739823310585101,6.3138056416436115,5.165840979526591,0,0.0,wait,54
600908.SH,20220523,5.61,5.63,5.55,5.56,5.6,-0.040000000000000036,-0.7143,133067.13,74284.289,-100.84985835694292,-107.21282279608248,-373.1041907797055,0.11897106109324748,-0.014777777777777812,-0.8466426701289543,0.1081081081081071,5.671100908701323,6.238210999571455,5.103990817831191,0,0.0,wait,54
600248.SH,20220523,5.42,5.44,5.28,5.29,5.42,-0.1299999999999999,-2.3985,386570.0,206224.759,-71.14093959731512,-51.60131697096679,481.2651294072382,0.2225806451612903,-0.06150000000000049,-3.519258001746583,0.3405797101449274,5.4719623646918345,6.019158601161018,4.924766128222651,0,0.0,wait,16
600581.SH,20220523,5.86,6.19,5.82,6.06,5.82,0.23999999999999932,4.1237,1129393.8,682247.512,171.64461247637072,80.98159509202462,-124.23507945852596,0.33584905660377357,0.03577777777777766,2.0490416737501365,0.2921348314606739,5.926531337153378,6.519184470868716,5.33387820343804,0,0.0,wait,8
600662.SH,20220523,5.77,5.88,5.74,5.76,5.75,0.009999999999999787,0.1739,56606.0,32862.807,76.23089983022072,42.5956738768721,454.14321533931343,0.27178729689807973,0.004277777777778519,0.24509711732687256,0.4510869565217392,5.715256232650263,6.286781855915289,5.143730609385236,0,0.0,wait,13
002283.SZ,20220523,6.13,6.26,6.07,6.25,6.11,0.13999999999999968,2.2913,93133.6,57534.33,129.07403410317252,119.71132160577322,778.9358381026777,0.30112044817927164,0.06355555555555586,3.636573946124798,0.586046511627907,5.940330675400103,6.534363742940114,5.346297607860093,0,0.0,wait,10
000012.SZ,20220523,6.19,6.23,6.1,6.17,6.15,0.019999999999999574,0.3252,448094.79,275845.304,157.22455203964924,167.8883071553232,683.3501937565015,0.27175368139223555,0.03794444444444404,2.173014034733345,0.35960591133004915,6.06756152133308,6.674317673466389,5.460805369199772,0,0.0,wait,10
000728.SZ,20220523,5.7,5.76,5.67,5.74,5.7,0.040000000000000036,0.7018,227890.12,130255.329,173.0507364042949,63.94012056562539,-391.2938507861302,0.25778033260253463,0.004347222222222374,0.24907591690619044,0.09744334387802725,5.920901659299378,6.512991825229316,5.32881149336944,0,0.0,wait,7
601515.SH,20220523,4.55,4.59,4.51,4.56,4.54,0.019999999999999574,0.4405,205342.8,93324.703,181.794819774126,32.662624390118715,-669.5119646870655,0.22918587334231616,0.008236111111111515,0.47188373661454974,0.16422990639746263,4.65580690769089,5.121387598459979,4.1902262169218005,0,0.0,wait,8
603601.SH,20220523,5.87,6.01,5.85,6.0,5.9,0.09999999999999964,1.6949,41871.78,24923.636,88.33922261484122,72.63922518159815,732.0932893589585,0.2105222099137192,0.015166666666667189,0.8689193681710156,0.6966575261246574,5.839506453274129,6.423457098601542,5.255555807946717,0,0.0,wait,13
000069.SZ,20220523,5.83,5.85,5.69,5.72,5.85,-0.1299999999999999,-2.2222,707609.07,407373.396,10.788381742738503,52.13720316622763,-354.4986466636871,0.297979797979798,0.013277777777777491,0.7607159254980576,0.06779661016949158,6.030329779413747,6.633362757355122,5.427296801472372,0,0.0,wait,6
600586.SH,20220523,6.51,6.68,6.43,6.63,6.37,0.2599999999999998,4.0816,323391.96,212391.501,225.32051282051208,192.95638126009695,718.9880585597948,0.38034682080924853,0.0588888888888888,3.370192558136502,0.38601823708206673,6.219392549950979,6.841331804946077,5.597453294955881,0,0.0,wait,9
601668.SH,20220523,5.88,5.9,5.71,5.72,5.91,-0.1900000000000004,-3.2149,2887598.11,1662400.655,-115.49960660896821,-15.647921760390549,-463.4650507149011,0.09713375796178349,-0.005111111111111516,-0.2928425452870151,0.08196721311475376,5.8723742935035785,6.4596117228539365,5.285136864153221,0,0.0,wait,26
600643.SH,20220523,6.1,6.11,6.05,6.1,6.09,0.009999999999999787,0.1642,74691.95,45436.302,82.75862068965436,76.34285714285672,425.82868553231526,0.15044247787610626,-0.005666666666666986,-0.3246726087378377,0.33333333333333304,6.0546211729042385,6.660083290194662,5.449159055613815,0,0.0,wait,54
600820.SH,20220523,5.83,5.83,5.74,5.81,5.83,-0.020000000000000462,-0.3431,331030.58,191618.43,-41.06666666666723,-17.708333333333247,599.7757265520011,0.15702479338842978,-0.028777777777777288,-1.6483902669824306,0.7473684210526313,5.741895406644785,6.316084947309263,5.167705865980307,0,0.0,wait,54
002097.SZ,20220523,6.14,6.25,6.12,6.25,6.14,0.11000000000000032,1.7915,77660.0,48130.198,147.5029036004637,94.34447300771222,-313.12549445105657,0.25032258064516133,0.01466666666666638,0.8402778519468547,0.22680412371134037,6.326123183107277,6.958735501418005,5.693510864796549,0,0.0,wait,8
000059.SZ,20220523,6.2,6.28,6.18,6.28,6.18,0.10000000000000053,1.6181,102450.01,63947.156,167.97843665768096,129.16073968705558,440.00040381613434,0.14200298953662185,0.02766666666666761,1.584778962280826,0.5684210526315788,6.11660931724826,6.728270248973086,5.504948385523434,0,0.0,wait,54
002010.SZ,20220523,6.3,6.42,6.24,6.34,6.27,0.07000000000000028,1.1164,171049.57,108440.059,191.5309446254069,150.2512562814065,331.1625100901056,0.21294964028776983,0.020500000000000723,1.1743989847262328,0.5878378378378377,6.168568855789188,6.7854257413681065,5.551711970210269,0,0.0,wait,16
002966.SZ,20220523,6.02,6.04,5.98,5.98,6.02,-0.03999999999999915,-0.6645,134975.31,81067.416,-105.14179834268383,-112.01867596928042,-985.0476291740372,0.11301262652614001,-0.027333333333333317,-1.565694801682367,0.03957261574990141,6.192121942240653,6.811334136464718,5.5729097480165875,0,0.0,wait,54
