146,600548.SH,20220526,9.22,9.39,9.16,9.38,2.2901,67379.15,9.31,9.36,9.16,8.96,2.17,51.62,3.68,0.59,1.72,crossOverSMA,https://gu.qq.com/sh600548/gp
147,603018.SH,20220526,8.49,9.35,8.48,9.35,10.0,353758.61,9.06,9.57,8.76,7.95,9.25,56.51,13.8,0.67,1.33,crossOverSMA,https://gu.qq.com/sh600548/gp
148,002243.SZ,20220526,8.1902,8.309,8.0317,8.1902,0.121,78346.66,8.18,8.98,7.95,6.92,13.0,44.25,16.34,0.8,0.44,other,https://gu.qq.com/sh600548/gp
149,603128.SH,20220526,9.64,9.72,9.45,9.67,0.4154,95370.41,9.61,9.74,9.25,8.76,5.31,46.16,7.2,0.74,0.49,other,https://gu.qq.com/sh600548/gp
150,601138.SH,20220526,9.13,9.25,8.99,9.22,0.8753,376145.36,9.15,9.55,9.34,9.13,2.27,35.4,3.53,0.64,1.16,other,https://gu.qq.com/sh600548/gp
151,000885.SZ,20220526,9.19,9.44,9.15,9.36,2.2951,63416.18,9.32,9.5,9.07,8.64,4.79,50.34,6.29,0.76,1.38,other,https://gu.qq.com/sh600548/gp
152,605268.SH,20220526,9.48,9.68,9.21,9.62,1.7989,16540.0,9.5,9.59,9.16,8.72,4.76,43.73,11.56,0.41,1.06,other,https://gu.qq.com/sh600548/gp
153,600446.SH,20220526,9.35,9.52,9.16,9.42,1.073,133123.86,9.37,9.59,9.33,9.06,2.85,34.18,8.7,0.33,0.69,crossOverSMA,https://gu.qq.com/sh600548/gp
154,000547.SZ,20220526,9.44,10.25,9.35,10.25,9.9785,705492.22,9.95,9.94,9.25,8.56,7.42,52.87,10.07,0.74,2.09,other,https://gu.qq.com/sh600548/gp
155,600299.SH,20220526,9.56,9.6,9.34,9.5,-0.6276,36131.25,9.48,9.87,9.16,8.46,7.66,52.02,9.35,0.82,0.66,other,https://gu.qq.com/sh600548/gp
156,601117.SH,20220526,8.97,9.44,8.96,9.4,5.0279,635107.24,9.27,9.61,9.03,8.44,6.53,50.45,7.83,0.83,1.2,crossOverSMA,https://gu.qq.com/sh600548/gp
157,600110.SH,20220526,9.69,9.87,9.47,9.63,-0.4137,383683.1,9.66,10.25,9.25,8.24,10.89,46.2,13.18,0.83,0.65,other,https://gu.qq.com/sh600548/gp
158,002649.SZ,20220526,9.8,9.94,9.6,9.89,0.9184,68220.0,9.81,10.11,9.44,8.76,7.11,46.64,8.7,0.82,0.68,other,https://gu.qq.com/sh600548/gp
159,002119.SZ,20220526,10.21,10.23,9.95,10.1,-0.9804,90727.11,10.09,10.35,9.78,9.2,5.87,44.07,9.53,0.62,0.48,other,https://gu.qq.com/sh600548/gp
160,603055.SH,20220526,10.85,10.88,10.42,10.71,-1.5625,43906.11,10.67,10.95,9.89,8.83,10.74,54.54,10.33,1.04,0.54,other,https://gu.qq.com/sh600548/gp
161,603686.SH,20220526,10.1,10.32,10.03,10.09,-1.272,77132.74,10.15,10.23,9.5,8.78,7.64,56.13,8.73,0.88,0.76,other,https://gu.qq.com/sh600548/gp
162,603818.SH,20220526,9.18,9.18,8.68,9.12,-0.4367,33748.21,8.99,10.04,9.52,9.0,5.44,29.94,10.8,0.5,0.7,other,https://gu.qq.com/sh600548/gp
163,601200.SH,20220526,9.74,9.93,9.71,9.88,1.7508,47247.53,9.84,9.91,9.63,9.34,2.99,47.68,4.94,0.61,0.78,other,https://gu.qq.com/sh600548/gp
164,601899.SH,20220526,9.95,9.95,9.67,9.86,-0.404,1916656.41,9.83,10.78,10.01,9.24,7.71,40.68,11.6,0.66,0.71,other,https://gu.qq.com/sh600548/gp
165,600761.SH,20220526,9.88,10.28,9.86,10.23,3.9634,78525.39,10.12,10.15,9.67,9.19,4.95,58.83,6.71,0.74,2.1,other,https://gu.qq.com/sh600548/gp
166,605299.SH,20220526,9.86,9.97,9.6,9.91,1.0194,21575.46,9.83,10.16,9.62,9.09,5.58,42.38,8.33,0.67,0.69,other,https://gu.qq.com/sh600548/gp
167,603818.SH,20220526,9.18,9.18,8.68,9.12,-0.4367,33748.21,8.99,10.04,9.52,9.0,5.44,29.94,10.8,0.5,0.7,other,https://gu.qq.com/sh600548/gp
168,601200.SH,20220526,9.74,9.93,9.71,9.88,1.7508,47247.53,9.84,9.91,9.63,9.34,2.99,47.68,4.94,0.61,0.78,other,https://gu.qq.com/sh600548/gp
169,601899.SH,20220526,9.95,9.95,9.67,9.86,-0.404,1916656.41,9.83,10.78,10.01,9.24,7.71,40.68,11.6,0.66,0.71,other,https://gu.qq.com/sh600548/gp
170,002273.SZ,20220526,9.91,10.15,9.67,10.07,1.3078,220573.94,9.96,10.46,9.7,8.93,7.9,47.87,9.69,0.81,0.78,other,https://gu.qq.com/sh600548/gp
171,600761.SH,20220526,9.88,10.28,9.86,10.23,3.9634,78525.39,10.12,10.15,9.67,9.19,4.95,58.83,6.71,0.74,2.1,other,https://gu.qq.com/sh600548/gp
172,600655.SH,20220526,9.64,9.9,9.63,9.75,1.3514,79476.77,9.76,10.16,9.34,8.53,8.71,53.38,10.41,0.84,0.68,other,https://gu.qq.com/sh600548/gp
173,603808.SH,20220526,9.68,9.82,9.49,9.82,1.973,43471.2,9.71,10.64,9.99,9.33,6.56,33.28,21.78,0.3,0.69,other,https://gu.qq.com/sh600548/gp
174,601098.SH,20220526,9.92,10.11,9.86,10.09,1.9192,80943.46,10.02,10.19,9.73,9.26,4.79,58.44,6.13,0.78,0.73,other,https://gu.qq.com/sh600548/gp
175,000498.SZ,20220526,10.03,10.2,9.74,9.87,0.4069,477309.78,9.94,10.81,10.02,9.24,7.84,54.5,13.74,0.57,1.0,other,https://gu.qq.com/sh600548/gp
176,603113.SH,20220526,10.48,10.72,10.28,10.68,2.0057,72803.05,10.56,10.63,9.92,9.22,7.13,48.43,13.04,0.55,0.69,other,https://gu.qq.com/sh600548/gp
177,605006.SH,20220526,10.16,10.17,9.89,10.08,0.1988,22541.98,10.05,10.38,9.89,9.4,4.96,51.68,6.82,0.73,0.62,other,https://gu.qq.com/sh600548/gp
178,603232.SH,20220526,9.91,10.13,9.67,10.12,2.6369,27027.76,9.97,10.29,9.97,9.64,3.29,35.41,8.46,0.39,0.83,other,https://gu.qq.com/sh600548/gp
179,600271.SH,20220526,10.12,10.31,10.0,10.25,1.7875,101709.73,10.19,10.27,10.08,9.88,1.91,40.22,5.22,0.36,0.95,crossOverSMA,https://gu.qq.com/sh600548/gp
180,600039.SH,20220526,10.33,10.8,10.3,10.61,2.6112,336931.36,10.57,10.6,10.23,9.86,3.63,56.62,7.17,0.51,1.24,crossOverSMA,https://gu.qq.com/sh600548/gp
181,600487.SH,20220526,11.45,12.41,11.27,12.15,6.0209,823032.31,11.94,11.57,10.45,9.34,10.66,64.19,10.44,1.02,1.28,other,https://gu.qq.com/sh600548/gp
182,000021.SZ,20220526,10.49,10.79,10.35,10.64,1.4299,116395.75,10.59,11.13,10.19,9.24,9.27,51.2,11.39,0.81,0.91,other,https://gu.qq.com/sh600548/gp
183,002091.SZ,20220526,10.35,10.48,10.1,10.36,1.1719,105247.68,10.31,11.16,9.76,8.35,14.44,57.57,17.65,0.82,0.56,other,https://gu.qq.com/sh600548/gp
184,003006.SZ,20220526,10.17,10.64,9.92,10.23,0.9872,39828.5,10.26,10.81,10.19,9.57,6.06,40.31,9.39,0.65,1.94,crossOverSMA,https://gu.qq.com/sh600548/gp
185,002698.SZ,20220526,11.02,11.02,10.7,10.76,-1.1029,18697.32,10.83,10.87,10.4,9.92,4.56,62.71,5.1,0.89,0.84,other,https://gu.qq.com/sh600548/gp
186,600348.SH,20220526,11.98,12.65,11.86,12.51,5.2145,746542.69,12.34,11.82,10.65,9.49,10.96,65.99,11.79,0.93,1.05,other,https://gu.qq.com/sh600548/gp
187,601058.SH,20220526,10.21,10.23,9.94,10.17,0.4941,90720.28,10.11,11.02,9.91,8.8,11.24,52.49,14.52,0.77,0.45,other,https://gu.qq.com/sh600548/gp
188,000807.SZ,20220526,11.02,11.44,10.74,11.19,1.7273,813201.02,11.12,11.3,10.44,9.59,8.21,50.04,11.56,0.71,0.68,other,https://gu.qq.com/sh600548/gp
189,000951.SZ,20220526,12.28,12.74,12.02,12.53,2.2023,330705.09,12.43,12.68,10.75,8.82,17.96,66.37,19.32,0.93,0.77,other,https://gu.qq.com/sh600548/gp
190,600475.SH,20220526,10.98,10.98,10.73,10.91,-0.2742,26038.1,10.87,11.16,10.51,9.87,6.12,63.14,7.31,0.84,0.93,other,https://gu.qq.com/sh600548/gp
191,600273.SH,20220526,10.65,10.75,10.36,10.69,-0.0935,218857.17,10.6,10.96,10.31,9.66,6.31,56.92,7.28,0.87,0.9,other,https://gu.qq.com/sh600548/gp
192,000401.SZ,20220526,10.2607,10.4286,10.1208,10.4099,1.917,213469.75,10.32,10.19,9.9,9.61,2.95,53.77,4.08,0.72,1.6,other,https://gu.qq.com/sh600548/gp
193,603496.SH,20220526,10.59,10.79,10.38,10.73,1.322,21869.09,10.63,11.07,10.45,9.83,5.94,46.07,7.38,0.8,0.81,other,https://gu.qq.com/sh600548/gp
194,600535.SH,20220526,10.38,10.43,10.17,10.4,0.4831,71626.39,10.33,10.99,10.54,10.08,4.33,31.24,14.39,0.3,0.64,other,https://gu.qq.com/sh600548/gp
195,000338.SZ,20220526,11.68,11.96,11.51,11.8,1.0274,596507.82,11.76,11.83,11.11,10.39,6.44,51.9,8.22,0.78,0.65,other,https://gu.qq.com/sh600548/gp
196,000555.SZ,20220526,10.87,10.93,10.6,10.82,-0.46,76732.79,10.78,11.2,10.77,10.34,3.96,43.41,6.4,0.62,0.72,other,https://gu.qq.com/sh600548/gp
197,601009.SH,20220526,11.0,11.26,10.98,11.17,1.086,399676.52,11.14,11.79,11.31,10.83,4.21,47.8,5.82,0.72,0.64,other,https://gu.qq.com/sh600548/gp
198,600160.SH,20220526,11.48,11.66,11.26,11.6,0.8696,182538.79,11.51,11.92,11.11,10.3,7.29,47.67,9.42,0.77,0.71,other,https://gu.qq.com/sh600548/gp
199,000970.SZ,20220526,11.61,11.78,11.33,11.71,0.2568,190370.43,11.61,12.06,11.06,10.06,9.03,54.11,10.84,0.83,0.57,other,https://gu.qq.com/sh600548/gp
200,002053.SZ,20220526,14.22,14.97,13.69,14.1,1.1478,759530.76,14.25,13.87,11.68,9.49,18.74,67.01,17.28,1.08,1.4,other,https://gu.qq.com/sh600548/gp
201,000789.SZ,20220526,11.38,11.69,11.35,11.59,3.9462,226449.55,11.54,11.46,11.19,10.92,2.43,50.23,4.56,0.53,2.26,crossOverSMA,https://gu.qq.com/sh600548/gp
202,600674.SH,20220526,11.75,11.98,11.71,11.94,1.617,115145.91,11.88,11.84,11.28,10.72,4.96,65.88,5.44,0.91,1.09,other,https://gu.qq.com/sh600548/gp
203,002706.SZ,20220526,11.23,11.5,10.9,11.32,0.8014,62326.05,11.24,12.14,10.99,9.83,10.54,49.98,14.18,0.74,0.67,other,https://gu.qq.com/sh600548/gp
204,600380.SH,20220526,11.17,11.73,10.98,11.68,4.2857,199796.64,11.46,11.78,11.23,10.67,4.96,52.48,6.06,0.82,1.68,crossOverSMA,https://gu.qq.com/sh600548/gp
205,002202.SZ,20220526,12.08,12.37,11.96,12.23,1.2417,518400.16,12.19,12.45,11.54,10.62,7.92,54.45,9.13,0.87,0.8,other,https://gu.qq.com/sh600548/gp
206,002815.SZ,20220526,11.02,11.11,10.67,10.97,-0.3633,53597.53,10.92,11.75,10.69,9.63,9.91,46.73,12.26,0.81,0.68,other,https://gu.qq.com/sh600548/gp
207,605166.SH,20220526,11.82,11.95,11.57,11.73,-0.7614,9480.92,11.75,12.13,11.22,10.31,8.08,52.79,9.62,0.84,0.54,other,https://gu.qq.com/sh600548/gp
208,603667.SH,20220526,12.71,13.21,12.71,13.03,0.5401,23994.99,12.98,13.96,11.52,9.08,21.16,62.8,23.36,0.91,0.36,other,https://gu.qq.com/sh600548/gp
209,600597.SH,20220526,11.78,11.85,11.55,11.84,0.8518,116351.12,11.75,12.12,11.44,10.76,5.96,54.27,7.42,0.8,0.79,other,https://gu.qq.com/sh600548/gp
210,002664.SZ,20220526,13.73,13.73,13.73,13.73,10.016,123825.36,13.73,13.1,11.68,10.27,12.12,68.86,11.74,1.03,1.91,other,https://gu.qq.com/sh600548/gp
211,600580.SH,20220526,12.45,12.53,12.15,12.3,-0.8864,99972.83,12.33,12.89,11.57,10.25,11.44,56.63,13.45,0.85,0.59,other,https://gu.qq.com/sh600548/gp
212,600483.SH,20220526,12.71,12.88,12.46,12.7,-0.0787,113624.53,12.68,12.87,12.35,11.84,4.17,57.77,6.6,0.63,0.58,other,https://gu.qq.com/sh600548/gp
213,000997.SZ,20220526,12.26,12.31,11.96,12.28,0.2449,89550.68,12.18,12.67,12.08,11.49,4.88,36.59,8.24,0.59,0.62,other,https://gu.qq.com/sh600548/gp
214,002262.SZ,20220526,12.8,13.01,12.69,12.92,0.9375,42948.49,12.87,13.24,12.35,11.46,7.21,60.1,9.27,0.78,0.38,other,https://gu.qq.com/sh600548/gp
215,002545.SZ,20220526,11.34,11.46,11.02,11.29,-0.5286,172625.46,11.26,12.41,11.53,10.65,7.65,43.57,10.4,0.74,0.49,other,https://gu.qq.com/sh600548/gp
216,600933.SH,20220526,13.32,13.75,13.02,13.3,-0.1502,58893.96,13.36,14.25,11.95,9.64,19.33,62.16,23.16,0.83,0.6,other,https://gu.qq.com/sh600548/gp
217,603901.SH,20220526,12.17,12.59,11.82,12.5,2.8807,37046.97,12.3,13.0,12.06,11.11,7.81,49.84,9.8,0.8,1.05,other,https://gu.qq.com/sh600548/gp
218,601231.SH,20220526,12.32,12.53,12.05,12.32,0.0812,62779.44,12.3,13.69,12.22,10.76,11.96,50.55,16.66,0.72,0.72,other,https://gu.qq.com/sh600548/gp
219,600452.SH,20220526,13.25,13.55,13.0,13.36,1.597,127349.26,13.3,13.54,12.5,11.46,8.32,54.61,9.91,0.84,0.66,other,https://gu.qq.com/sh600548/gp
220,600449.SH,20220526,12.85,13.13,12.77,13.05,2.0328,70715.02,12.98,13.83,12.93,12.03,6.99,49.51,10.99,0.64,0.7,crossOverSMA,https://gu.qq.com/sh600548/gp
221,002438.SZ,20220526,12.88,13.12,12.55,12.87,0.5469,40444.0,12.85,13.91,12.53,11.15,11.03,44.83,15.76,0.7,0.53,other,https://gu.qq.com/sh600548/gp
222,601137.SH,20220526,13.48,13.72,13.04,13.53,-0.8065,164384.43,13.43,14.73,12.34,9.96,19.32,52.52,23.56,0.82,0.42,other,https://gu.qq.com/sh600548/gp
223,000983.SZ,20220526,13.5,14.46,13.34,14.14,4.0471,837939.58,13.98,14.18,12.96,11.74,9.43,59.63,11.38,0.83,0.86,other,https://gu.qq.com/sh600548/gp
224,600131.SH,20220526,13.4,13.75,13.06,13.41,0.1494,117833.02,13.41,13.95,12.76,11.57,9.32,50.68,11.16,0.84,0.97,other,https://gu.qq.com/sh600548/gp
225,603848.SH,20220526,13.05,13.17,12.9,13.01,-1.2898,12354.0,13.03,13.86,12.21,10.55,13.57,54.44,15.19,0.89,0.53,other,https://gu.qq.com/sh600548/gp
226,603060.SH,20220526,12.34,12.75,12.3,12.7,3.252,22384.75,12.58,13.21,12.64,12.07,4.53,42.03,5.83,0.78,0.99,other,https://gu.qq.com/sh600548/gp
227,603131.SH,20220526,12.95,14.01,12.7,14.01,9.9686,151737.98,13.57,13.75,12.44,11.13,10.49,56.36,12.09,0.87,2.08,other,https://gu.qq.com/sh600548/gp
228,000039.SZ,20220526,13.36,13.45,13.24,13.41,0.3743,109989.43,13.37,13.53,12.83,12.12,5.48,57.27,6.51,0.84,0.79,other,https://gu.qq.com/sh600548/gp
229,601688.SH,20220526,12.99,13.28,12.85,13.18,1.6975,501975.05,13.1,13.29,13.07,12.85,1.7,39.94,5.3,0.32,0.96,crossOverSMA,https://gu.qq.com/sh600548/gp
230,002879.SZ,20220526,13.82,14.05,13.55,13.85,0.874,29961.0,13.82,14.02,12.89,11.76,8.79,55.7,10.07,0.87,1.0,other,https://gu.qq.com/sh600548/gp
231,600216.SH,20220526,12.59,12.8,12.43,12.75,1.2708,74721.79,12.66,13.35,12.84,12.33,3.99,38.93,6.15,0.65,0.66,other,https://gu.qq.com/sh600548/gp
232,688590.SH,20220526,12.91,13.03,12.7,12.96,0.3096,10175.49,12.9,13.57,12.83,12.09,5.76,38.4,8.87,0.65,0.62,other,https://gu.qq.com/sh600548/gp
233,002997.SZ,20220526,13.6,13.77,13.03,13.55,-0.4409,37435.27,13.45,14.22,12.87,11.53,10.43,44.28,14.17,0.74,0.66,other,https://gu.qq.com/sh600548/gp
234,601208.SH,20220526,12.83,12.98,12.58,12.92,0.7015,32898.63,12.83,14.29,12.29,10.28,16.33,53.04,19.83,0.82,0.46,other,https://gu.qq.com/sh600548/gp
235,000301.SZ,20220526,15.1305,15.4573,14.7542,15.1899,1.4547,310430.64,15.13,15.79,13.29,10.8,18.76,63.82,19.38,0.97,0.59,other,https://gu.qq.com/sh600548/gp
236,600123.SH,20220526,14.68,15.62,14.68,15.47,5.2381,712885.85,15.26,14.94,13.39,11.84,11.59,66.34,11.33,1.02,1.11,other,https://gu.qq.com/sh600548/gp
237,000933.SZ,20220526,13.96,14.46,13.81,14.24,1.8598,1221463.14,14.17,14.7,13.27,11.84,10.8,58.35,12.65,0.85,0.81,other,https://gu.qq.com/sh600548/gp
238,000887.SZ,20220526,14.18,14.3,13.71,14.16,-1.4614,206651.16,14.06,15.15,13.07,10.99,15.92,53.18,18.5,0.86,0.56,other,https://gu.qq.com/sh600548/gp
239,002156.SZ,20220526,13.79,14.05,13.48,13.99,1.8195,151164.69,13.84,14.22,13.51,12.79,5.31,44.22,7.82,0.68,0.88,other,https://gu.qq.com/sh600548/gp
240,603866.SH,20220526,14.18,14.39,13.95,14.27,-0.2795,65459.65,14.2,14.46,13.93,13.4,3.82,50.31,5.63,0.68,0.88,other,https://gu.qq.com/sh600548/gp
241,001979.SZ,20220526,12.98,13.35,12.89,13.13,1.2336,496495.94,13.12,15.68,13.93,12.19,12.49,36.43,15.67,0.8,0.75,other,https://gu.qq.com/sh600548/gp
242,002918.SZ,20220526,13.04,13.31,12.72,13.24,1.5337,34282.6,13.09,13.96,13.33,12.71,4.67,36.03,10.9,0.43,0.72,other,https://gu.qq.com/sh600548/gp
243,002949.SZ,20220526,13.46,13.46,12.95,13.14,-0.6051,18470.0,13.18,14.33,13.06,11.8,9.68,43.85,12.39,0.78,0.57,other,https://gu.qq.com/sh600548/gp
244,000923.SZ,20220526,13.95,14.03,13.68,13.8,-1.0753,110620.61,13.84,14.44,13.82,13.19,4.5,45.73,8.21,0.55,0.75,other,https://gu.qq.com/sh600548/gp
245,601699.SH,20220526,15.06,15.89,14.94,15.85,5.3856,647663.56,15.56,15.76,14.39,13.01,9.56,55.91,16.28,0.59,0.94,other,https://gu.qq.com/sh600548/gp
246,002867.SZ,20220526,13.41,13.47,13.1,13.4,0.0,47880.99,13.32,14.42,13.21,12.0,9.14,45.57,11.28,0.81,0.7,other,https://gu.qq.com/sh600548/gp
247,002048.SZ,20220526,14.38,14.4,13.85,14.08,-1.2623,72622.46,14.11,14.57,13.65,12.73,6.72,47.41,9.77,0.69,0.51,other,https://gu.qq.com/sh600548/gp
248,600926.SH,20220526,13.4,13.55,13.15,13.51,0.8209,290549.73,13.4,15.49,14.32,13.15,8.19,30.66,8.62,0.95,0.91,other,https://gu.qq.com/sh600548/gp
249,601666.SH,20220526,15.8,16.68,15.68,16.26,2.7813,537082.39,16.21,15.83,14.29,12.75,10.78,62.83,10.72,1.01,0.81,other,https://gu.qq.com/sh600548/gp
250,601211.SH,20220526,14.23,14.5,14.11,14.34,1.1283,234135.55,14.32,14.44,14.24,14.03,1.45,42.03,4.38,0.33,0.93,crossOverSMA,https://gu.qq.com/sh600548/gp
251,002402.SZ,20220526,14.55,14.9,14.02,14.88,3.2616,166445.45,14.6,15.42,13.99,12.57,10.19,46.87,12.42,0.82,0.88,other,https://gu.qq.com/sh600548/gp
252,600985.SH,20220526,15.0,15.68,14.84,15.52,3.8127,385538.75,15.35,15.06,14.05,13.05,7.15,60.9,8.31,0.86,1.2,other,https://gu.qq.com/sh600548/gp
253,002493.SZ,20220526,14.28,15.42,14.2,15.29,7.0728,640644.69,14.97,15.11,14.07,13.03,7.38,57.63,8.31,0.89,1.73,other,https://gu.qq.com/sh600548/gp
254,603298.SH,20220526,13.408,13.6995,13.3012,13.6898,2.4724,18512.2,13.56,14.23,13.84,13.46,2.78,45.2,4.79,0.58,0.81,other,https://gu.qq.com/sh600548/gp
255,603035.SH,20220526,15.76,16.0,15.35,15.63,-2.2514,231254.06,15.66,15.87,14.16,12.44,12.14,62.33,12.7,0.96,0.58,other,https://gu.qq.com/sh600548/gp
256,000001.SZ,20220526,14.41,14.43,14.07,14.19,-1.3899,1011317.56,14.23,15.44,14.78,14.12,4.45,37.47,6.14,0.72,1.12,other,https://gu.qq.com/sh600548/gp
257,002128.SZ,20220526,14.9,15.54,14.61,15.29,3.1714,409777.83,15.15,15.12,14.3,13.49,5.71,53.56,7.05,0.81,1.02,other,https://gu.qq.com/sh600548/gp
258,002463.SZ,20220526,14.44,14.96,14.09,14.96,3.6729,255189.32,14.67,15.42,13.66,11.9,12.88,63.45,17.29,0.75,0.99,other,https://gu.qq.com/sh600548/gp
259,002585.SZ,20220526,14.58,14.73,14.1,14.63,0.3429,211830.4,14.49,15.37,13.71,12.05,12.12,47.91,14.08,0.86,0.75,other,https://gu.qq.com/sh600548/gp
260,603588.SH,20220526,14.64,14.76,14.42,14.65,0.3425,20782.47,14.61,15.26,14.43,13.6,5.76,47.54,7.61,0.76,0.5,other,https://gu.qq.com/sh600548/gp
261,600557.SH,20220526,13.58,13.73,13.18,13.51,-0.3687,61705.27,13.47,15.27,14.07,12.87,8.53,43.78,12.07,0.71,0.68,other,https://gu.qq.com/sh600548/gp
262,601965.SH,20220526,14.42,14.64,14.18,14.31,-1.4463,31350.8,14.38,15.5,13.38,11.25,15.86,57.53,18.34,0.86,0.5,other,https://gu.qq.com/sh600548/gp
263,000034.SZ,20220526,15.02,15.16,14.74,15.03,0.2,72708.64,14.98,15.63,14.38,13.13,8.71,56.29,10.77,0.81,0.8,other,https://gu.qq.com/sh600548/gp
264,002539.SZ,20220526,14.72,14.8,14.26,14.62,-0.6118,222393.37,14.56,15.25,14.28,13.32,6.74,52.41,8.67,0.78,0.71,other,https://gu.qq.com/sh600548/gp
265,600546.SH,20220526,16.11,17.72,15.95,17.4,8.0074,1107129.65,17.02,16.61,14.25,11.89,16.57,70.92,17.28,0.96,1.37,other,https://gu.qq.com/sh600548/gp
266,603587.SH,20220526,14.75,14.94,14.5,14.94,1.6327,18165.8,14.79,15.2,14.82,14.44,2.57,40.72,8.26,0.31,0.79,other,https://gu.qq.com/sh600548/gp
267,002624.SZ,20220526,13.58,13.58,13.08,13.32,-0.2994,586664.1,13.33,13.81,13.1,12.38,5.48,57.51,9.68,0.57,0.87,other,https://gu.qq.com/sh600548/gp
268,002242.SZ,20220526,15.0,15.9,14.77,15.77,4.7145,100181.03,15.48,16.1,14.74,13.39,9.17,54.73,10.82,0.85,1.2,other,https://gu.qq.com/sh600548/gp
269,002236.SZ,20220526,15.51,15.88,15.16,15.82,1.8674,269968.97,15.62,16.3,15.55,14.79,4.84,47.15,7.46,0.65,0.84,crossOverSMA,https://gu.qq.com/sh600548/gp
270,603040.SH,20220526,17.18,17.57,16.61,17.17,-1.8296,47202.67,17.12,17.51,15.19,12.87,15.28,64.13,15.0,1.02,1.07,other,https://gu.qq.com/sh600548/gp
271,600399.SH,20220526,15.39,16.06,15.1,15.82,2.9948,280544.93,15.66,17.4,14.38,11.37,20.95,62.47,27.77,0.75,0.93,other,https://gu.qq.com/sh600548/gp
272,688501.SH,20220526,14.86,15.28,14.73,14.95,0.6734,4463.82,14.99,16.3,15.01,13.71,8.63,44.1,10.54,0.82,0.59,other,https://gu.qq.com/sh600548/gp
273,601233.SH,20220526,15.6,16.7,15.6,16.52,5.8974,397700.21,16.27,16.37,15.3,14.23,7.01,54.45,7.71,0.91,1.16,other,https://gu.qq.com/sh600548/gp
274,603368.SH,20220526,15.25,15.5,15.03,15.45,1.4445,41073.65,15.33,15.95,15.14,14.33,5.33,47.18,6.96,0.77,0.78,other,https://gu.qq.com/sh600548/gp
275,002281.SZ,20220526,15.75,16.32,15.45,16.19,3.3184,64396.29,15.99,16.25,15.39,14.52,5.62,49.42,7.27,0.77,1.34,other,https://gu.qq.com/sh600548/gp
276,603693.SH,20220526,17.4,17.63,16.92,17.22,-1.3181,87294.26,17.26,17.52,15.77,14.02,11.12,56.73,11.58,0.96,0.64,other,https://gu.qq.com/sh600548/gp
277,605007.SH,20220526,15.29,15.78,14.9,15.48,1.3752,16720.0,15.39,16.75,15.21,13.68,10.1,44.27,12.68,0.8,0.81,other,https://gu.qq.com/sh600548/gp
278,605136.SH,20220526,14.94,15.09,14.65,14.95,0.538,39512.97,14.9,16.01,14.75,13.49,8.55,44.73,11.25,0.76,0.4,other,https://gu.qq.com/sh600548/gp
279,603611.SH,20220526,15.24,15.42,14.85,15.32,0.7232,22589.78,15.2,15.9,14.67,13.44,8.37,50.68,10.58,0.79,0.79,other,https://gu.qq.com/sh600548/gp
280,603992.SH,20220526,16.59,16.69,16.4,16.59,-0.5396,5276.0,16.56,16.79,15.36,13.92,9.34,66.85,9.94,0.94,0.48,other,https://gu.qq.com/sh600548/gp
281,603809.SH,20220526,12.72,13.47,12.2,13.11,2.9851,53490.7,12.93,13.0,11.99,10.99,8.38,65.33,9.22,0.91,1.53,other,https://gu.qq.com/sh600548/gp
282,002318.SZ,20220526,15.55,15.8,15.26,15.65,1.8217,46574.0,15.57,16.34,15.17,14.01,7.67,56.35,11.32,0.68,0.57,other,https://gu.qq.com/sh600548/gp
283,002120.SZ,20220526,17.63,18.26,17.27,18.0,2.0987,254025.45,17.84,17.41,15.83,14.25,9.96,64.69,10.1,0.99,0.89,other,https://gu.qq.com/sh600548/gp
284,002518.SZ,20220526,22.33,22.49,21.4,22.02,-2.1768,198965.4,21.97,21.98,16.73,11.49,31.35,78.34,30.03,1.04,0.59,other,https://gu.qq.com/sh600548/gp
285,002979.SZ,20220526,15.95,16.16,15.6,16.07,1.5161,13585.17,15.94,16.78,15.44,14.1,8.7,45.63,11.19,0.78,0.83,other,https://gu.qq.com/sh600548/gp
286,600803.SH,20220526,17.15,17.18,16.64,17.11,0.7656,55609.63,16.98,16.77,16.15,15.54,3.8,57.55,4.47,0.85,0.56,other,https://gu.qq.com/sh600548/gp
287,000960.SZ,20220526,16.05,16.31,15.61,16.15,-0.7985,487495.8,16.02,17.65,16.62,15.59,6.17,37.67,10.7,0.58,0.72,other,https://gu.qq.com/sh600548/gp
288,002158.SZ,20220526,16.28,16.59,15.95,16.5,2.2305,31836.4,16.35,17.2,15.76,14.33,9.12,48.65,11.23,0.81,0.7,other,https://gu.qq.com/sh600548/gp
289,601838.SH,20220526,15.5,15.55,15.18,15.49,1.2418,217537.1,15.41,17.17,16.03,14.9,7.08,44.0,7.46,0.95,0.69,other,https://gu.qq.com/sh600548/gp
290,002979.SZ,20220526,15.95,16.16,15.6,16.07,1.5161,13585.17,15.94,16.78,15.44,14.1,8.7,45.63,11.19,0.78,0.83,other,https://gu.qq.com/sh600548/gp
291,600803.SH,20220526,17.15,17.18,16.64,17.11,0.7656,55609.63,16.98,16.77,16.15,15.54,3.8,57.55,4.47,0.85,0.56,other,https://gu.qq.com/sh600548/gp
292,000960.SZ,20220526,16.05,16.31,15.61,16.15,-0.7985,487495.8,16.02,17.65,16.62,15.59,6.17,37.67,10.7,0.58,0.72,other,https://gu.qq.com/sh600548/gp
