3726,603116.SH,603116,红蜻蜓,浙江,服饰,20150629
3727,603117.SH,603117,万林物流,江苏,仓储物流,20150629
3728,603118.SH,603118,共进股份,深圳,通信设备,20150225
3729,603121.SH,603121,华培动力,上海,汽车配件,20190111
3730,603122.SH,603122,合富中国,上海,医药商业,20220216
3731,603123.SH,603123,翠微股份,北京,百货,20120503
3732,603126.SH,603126,中材节能,天津,环境保护,20140731
3733,603127.SH,603127,昭衍新药,北京,医疗保健,20170825
3734,603128.SH,603128,华贸物流,上海,仓储物流,20120529
3735,603129.SH,603129,春风动力,浙江,摩托车,20170818
3736,603131.SH,603131,上海沪工,上海,专用机械,20160607
3737,603132.SH,603132,金徽股份,甘肃,铅锌,20220222
3738,603133.SH,603133,碳元科技,江苏,元器件,20170320
3739,603136.SH,603136,天目湖,江苏,旅游景点,20170927
3740,603138.SH,603138,海量数据,北京,软件服务,20170306
3741,603139.SH,603139,康惠制药,陕西,中成药,20170421
3742,603150.SH,603150,万朗磁塑,安徽,塑料,20220124
3743,603155.SH,603155,新亚强,江苏,化工原料,20200901
3744,603156.SH,603156,养元饮品,河北,软饮料,20180212
3746,603158.SH,603158,腾龙股份,江苏,汽车配件,20150320
3747,603159.SH,603159,上海亚虹,上海,专用机械,20160812
3748,603160.SH,603160,汇顶科技,深圳,元器件,20161017
3749,603161.SH,603161,科华控股,江苏,汽车配件,20180105
3750,603165.SH,603165,荣晟环保,浙江,造纸,20170117
3751,603166.SH,603166,福达股份,广西,汽车配件,20141127
3752,603167.SH,603167,渤海轮渡,山东,水运,20120906
3753,603168.SH,603168,莎普爱思,浙江,化学制药,20140702
3754,603169.SH,603169,兰石重装,甘肃,专用机械,20141009
3755,603171.SH,603171,税友股份,浙江,软件服务,20210630
3756,603176.SH,603176,汇通集团,河北,建筑工程,20211231
3757,603177.SH,603177,德创环保,浙江,环境保护,20170207
3758,603178.SH,603178,圣龙股份,浙江,汽车配件,20170328
3759,603179.SH,603179,新泉股份,江苏,汽车配件,20170317
